Date,Open,High,Low,Close,Adj Close,Volume
2020-07-07,93.852501,99.955002,93.057503,95.477501,93.371269,637065600
2020-07-14,94.839996,99.247498,93.877502,98.357498,96.187706,617269600
2020-07-21,99.172501,99.250000,89.144997,94.809998,92.718468,696092000
2020-07-28,94.367500,111.637497,93.247498,108.937500,106.534317,1034572800
2020-08-04,109.132500,114.412498,108.387497,112.727501,110.240715,907726400
2020-08-11,111.970001,116.087502,109.107498,114.607498,112.281303,848709200
2020-08-18,114.352501,128.785004,114.007500,125.857498,123.302963,1062071200
2020-08-25,124.697502,131.000000,123.052498,129.039993,126.420860,943403100
2020-09-01,132.759995,137.979996,110.889999,120.959999,118.504868,942273900
2020-09-08,113.949997,120.500000,110.000000,115.360001,113.018539,911591900
2020-09-15,118.330002,118.830002,103.099998,110.080002,107.845711,1000150700
2020-09-22,112.680000,115.320000,105.000000,114.959999,112.626656,789171200
2020-09-29,114.550003,117.720001,112.220001,116.500000,114.135399,609133600
2020-10-06,115.699997,125.180000,112.250000,124.400002,121.875046,682558100
2020-10-13,125.269997,125.389999,115.660004,115.980003,113.625969,761634800
2020-10-20,116.199997,118.980003,112.879997,115.050003,112.714851,510781000
2020-10-27,115.489998,117.279999,107.320000,108.769997,106.562294,695483300
2020-11-03,109.660004,121.989998,108.730003,116.320000,113.959061,641220200
2020-11-10,115.550003,120.989998,114.129997,120.300003,118.061615,526245600
2020-11-17,119.550003,120.669998,113.750000,113.849998,111.731621,426269700
2020-11-24,113.910004,120.970001,112.589996,119.050003,116.834854,406474900
2020-12-01,121.010002,124.570000,120.010002,123.750000,121.447426,460672400
2020-12-08,124.370003,125.949997,120.150002,121.779999,119.514084,444751200
2020-12-15,124.339996,129.580002,123.449997,128.229996,125.844048,663605200
2020-12-22,131.610001,137.339996,129.649994,136.690002,134.146652,436544800
2020-12-29,138.050003,138.789993,126.760002,129.410004,127.002083,459917900
2021-01-05,128.889999,132.630005,126.379997,128.979996,126.580086,567873800
2021-01-12,128.500000,131.449997,126.860001,127.139999,124.774330,382408200
2021-01-19,127.779999,145.089996,126.940002,142.919998,140.260727,587298800
2021-01-26,143.600006,144.300003,130.210007,134.139999,131.644073,665619100
2021-02-02,135.729996,137.419998,133.610001,136.910004,134.362564,404360400
2021-02-09,136.619995,137.880005,133.690002,135.369995,133.049728,274245900
2021-02-16,135.490005,136.009995,125.599998,126.000000,123.840332,466936700
2021-02-23,123.760002,127.930000,118.389999,127.790001,125.599655,698380700
2021-03-02,128.410004,128.720001,116.209999,116.360001,114.365555,701525400
2021-03-09,119.029999,124.000000,118.790001,123.989998,121.864792,525004500
2021-03-16,125.699997,127.220001,119.680000,123.389999,121.275063,645852000
2021-03-23,123.330002,124.239998,118.919998,121.389999,119.309357,457732700
2021-03-30,120.110001,126.160004,118.860001,125.900002,123.742043,367736000
2021-04-06,126.500000,133.039993,125.139999,131.240005,128.990509,450589300
2021-04-13,132.440002,135.470001,131.660004,134.839996,132.528809,447023000
2021-04-20,135.020004,135.529999,131.300003,134.720001,132.410843,393788500
2021-04-27,135.009995,137.070007,131.070007,132.539993,130.268219,509851500
2021-05-04,131.190002,131.490005,126.699997,126.849998,124.675758,466738400
2021-05-11,123.500000,127.889999,122.250000,126.269997,124.316498,500339000
2021-05-18,126.559998,128.000000,122.860001,127.099998,125.133667,375200300
2021-05-25,127.820000,128.320007,124.550003,124.610001,122.682182,294522100
2021-06-01,125.080002,126.320000,123.129997,125.900002,123.952225,349372100
2021-06-08,126.599998,130.539993,125.940002,130.479996,128.461349,352897000
2021-06-15,129.940002,132.550003,128.460007,132.300003,130.253235,439899600
2021-06-22,132.130005,135.250000,131.619995,134.779999,132.694839,336603800
2021-06-29,134.800003,140.000000,134.350006,139.960007,137.794724,259155900
2021-07-06,140.070007,146.320007,140.070007,144.500000,142.264450,494859400
2021-07-13,144.029999,150.000000,141.669998,142.449997,140.246170,549384200
2021-07-20,143.460007,149.830002,142.960007,148.990005,146.685013,392563200
2021-07-27,149.119995,149.210007,142.539993,145.520004,143.268707,413769900
2021-08-03,145.809998,148.039993,145.179993,146.089996,143.829834,270588100
2021-08-10,146.440002,151.190002,145.300003,151.119995,149.004959,352470200
2021-08-17,150.229996,151.679993,144.500000,149.710007,147.614685,386197400
2021-08-24,149.449997,153.490005,146.830002,153.119995,150.976974,302954000
2021-08-31,152.660004,154.979996,151.289993,154.300003,152.140457,295691000
2021-09-07,154.970001,157.259995,148.699997,149.550003,147.456955,457301700
2021-09-14,150.350006,151.070007,141.270004,142.940002,140.939468,513959400
2021-09-21,143.929993,147.470001,142.779999,145.369995,143.335434,344705100
2021-09-28,143.250000,144.750000,138.270004,139.139999,137.192612,465592600
2021-10-05,139.490005,144.809998,138.369995,142.809998,140.811279,349040300
2021-10-12,143.229996,146.839996,139.199997,146.550003,144.498917,375235200
2021-10-19,147.009995,150.179993,146.550003,148.639999,146.559677,305822700
2021-10-26,149.330002,153.169998,146.410004,148.960007,146.875214,416607700
2021-11-02,148.660004,152.429993,148.649994,150.440002,148.334488,304512900
2021-11-09,150.199997,151.880005,147.479996,150.000000,148.116516,286001800
2021-11-16,149.940002,165.699997,149.339996,161.020004,158.998138,520664400
2021-11-23,161.119995,162.139999,156.360001,160.240005,158.227921,331213500
2021-11-30,159.990005,170.300003,157.800003,165.320007,163.244141,688359900
2021-12-07,169.080002,182.130005,168.339996,175.740005,173.533295,614967700
2021-12-14,175.250000,181.139999,167.460007,169.750000,167.618515,723561300
2021-12-21,171.559998,180.419998,169.119995,180.330002,178.065659,326597400
2021-12-28,180.160004,182.880005,177.259995,182.009995,179.724564,369816400
2022-01-04,182.630005,182.940002,168.169998,172.190002,170.027893,484226700
2022-01-11,172.320007,177.179993,170.820007,173.070007,170.896820,315890100
2022-01-18,171.509995,172.539993,154.699997,161.619995,159.590607,562335700
2022-01-25,158.979996,175.000000,157.020004,174.779999,172.585327,641505600
2022-02-01,174.009995,176.240005,170.679993,171.660004,169.504517,420262900
2022-02-08,171.729996,176.649994,166.559998,168.880005,166.971878,421836300
2022-02-15,170.970001,173.339996,166.190002,167.300003,165.409760,276066800
2022-02-22,164.979996,166.690002,152.000000,165.119995,163.254364,509350300
2022-03-01,164.699997,168.910004,159.039993,159.300003,157.500122,420033600
2022-03-08,158.820007,163.410004,150.100006,150.619995,148.918213,533647400
2022-03-15,150.899994,166.350006,150.380005,165.380005,163.511444,490203000
2022-03-22,165.509995,175.729996,164.910004,175.600006,173.615982,440644200
2022-03-29,176.690002,179.610001,171.940002,178.440002,176.423889,451491600
2022-04-05,177.500000,178.300003,165.500000,165.750000,163.877258,388877500
2022-04-12,168.020004,171.270004,163.570007,165.070007,163.204956,294237400
2022-04-19,165.020004,171.529999,158.460007,162.880005,161.039673,403810200
2022-04-26,162.250000,166.199997,153.270004,157.960007,156.175278,568706100
2022-05-03,158.149994,166.479996,151.490005,152.059998,150.341934,575450800
2022-05-10,155.520004,156.740005,138.800003,145.539993,144.107025,641293200
2022-05-17,148.860001,149.770004,132.610001,143.110001,141.700943,579327200
2022-05-24,140.809998,149.679993,137.139999,149.639999,148.166656,378195400
2022-05-31,149.070007,151.740005,144.460007,146.139999,144.701096,410521800
2022-06-07,144.350006,149.869995,131.440002,131.880005,130.581528,404876400
2022-06-14,133.130005,137.339996,129.039993,131.559998,130.264664,418961500
2022-06-21,133.419998,143.490005,133.320007,141.660004,140.265213,386168200
2022-06-28,142.130005,143.419998,133.770004,138.929993,137.562103,303341900
2022-07-05,137.770004,147.550003,136.929993,144.869995,143.443604,341361200
2022-07-12,145.759995,151.570007,142.119995,147.070007,145.621979,384595900
2022-07-19,147.919998,156.279999,146.910004,152.949997,151.444077,333191700
2022-07-26,152.259995,163.630005,150.800003,161.509995,159.919800,384754400
2022-08-02,160.100006,167.809998,159.630005,164.869995,163.246674,314862500
2022-08-09,164.020004,173.389999,163.250000,173.190002,171.722977,312586300
2022-08-16,172.779999,176.149994,167.139999,167.570007,166.150574,337582300
2022-08-23,167.080002,171.050003,159.820007,161.380005,160.013031,311481800
2022-08-30,162.130005,162.559998,154.669998,155.809998,154.490204,317085000
2022-09-06,156.470001,164.259995,152.679993,163.429993,162.045639,419073000
2022-09-13,159.899994,160.539993,148.369995,154.479996,153.171463,544856100
2022-09-20,153.399994,158.740005,148.559998,150.770004,149.492874,485408400
2022-09-27,152.740005,154.720001,137.690002,142.449997,141.243362,598509300
2022-10-04,145.029999,147.539993,138.570007,140.419998,139.230545,396527900
2022-10-11,139.899994,144.520004,134.369995,142.410004,141.203720,434540300
2022-10-18,145.490005,150.229996,140.610001,149.449997,148.184052,387947400
2022-10-25,150.089996,157.500000,144.130005,153.339996,152.041122,534812400
2022-11-01,155.080002,155.449997,134.380005,138.919998,137.743256,496091800
2022-11-08,140.410004,150.279999,134.589996,148.279999,147.267868,451034100
2022-11-15,152.220001,153.589996,146.149994,148.009995,146.999725,368029700
2022-11-22,148.130005,151.830002,143.380005,144.220001,143.235580,214547400
2022-11-29,144.289993,150.919998,140.350006,146.630005,145.629135,400668900
2022-12-06,147.070007,147.300003,140.000000,144.490005,143.503754,343136300
2022-12-13,149.500000,149.970001,131.320007,132.369995,131.466461,514858800
2022-12-20,131.389999,136.809998,129.639999,131.860001,130.959946,305027800
2022-12-27,131.380005,131.410004,125.870003,129.929993,129.043137,307184100
2023-01-03,130.279999,133.410004,124.169998,130.149994,129.261642,440739300
2023-01-10,130.259995,134.919998,128.119995,134.759995,133.840149,262544400
2023-01-17,134.830002,143.320007,133.770004,141.110001,140.146820,353583700
2023-01-24,140.309998,147.229996,138.809998,143.000000,142.023926,320910600
2023-01-31,142.699997,157.380005,141.320007,151.729996,150.694336,486092700
2023-02-07,150.639999,155.229996,149.220001,153.850006,152.799850,323099500
2023-02-14,152.119995,156.330002,150.850006,152.550003,151.740051,254593400
2023-02-21,150.199997,151.300003,145.720001,147.919998,147.134628,258740800
2023-02-28,147.050003,156.300003,143.899994,153.830002,153.013275,316554400
2023-03-07,153.699997,154.539993,147.610001,150.470001,149.671082,310249900
2023-03-14,151.279999,157.820007,149.919998,157.399994,156.564285,399610900
2023-03-21,157.320007,162.139999,156.539993,158.279999,157.439636,328849000
2023-03-28,157.970001,166.289993,155.979996,166.169998,165.287750,272525600
2023-04-04,166.600006,166.839996,160.080002,162.029999,161.169724,190897000
2023-04-11,162.350006,166.320007,159.779999,165.229996,164.352737,257125600
2023-04-18,166.100006,168.160004,163.889999,165.330002,164.452194,250386500
2023-04-25,165.190002,170.449997,162.800003,169.589996,168.689590,266797300
2023-05-02,170.089996,174.300003,164.309998,173.500000,172.578827,364076300
2023-05-09,173.050003,174.589996,171.000000,172.070007,171.156433,231330600
2023-05-16,171.990005,176.389999,170.419998,174.199997,173.514771,264901900
2023-05-23,173.130005,175.770004,170.520004,175.429993,174.739929,206784100
2023-05-30,176.960007,184.949997,176.570007,179.580002,178.873611,408383900
2023-06-06,179.970001,183.889999,177.320007,183.789993,183.067047,280153500
2023-06-13,182.800003,186.990005,182.020004,184.919998,184.192612,279060800
2023-06-20,184.410004,188.050003,182.589996,185.270004,184.541245,251728100
2023-06-27,185.889999,194.479996,185.669998,192.460007,191.702972,264822700
2023-07-04,191.570007,192.979996,187.039993,188.610001,187.868103,198714800
2023-07-11,189.160004,194.320007,186.600006,193.990005,193.226944,240824700
2023-07-18,193.350006,198.229996,191.229996,192.750000,191.991821,305737900
2023-07-25,193.330002,197.199997,192.550003,196.449997,195.677261,219330800
2023-08-01,196.240005,196.729996,177.350006,178.850006,178.146484,360175400
2023-08-08,179.690002,180.929993,176.550003,179.460007,178.754105,278552100
2023-08-15,178.880005,179.479996,171.960007,175.839996,175.384842,264076500
2023-08-22,177.059998,181.550003,175.820007,180.190002,179.723587,245023100
2023-08-29,179.699997,189.919998,179.500000,189.460007,188.969604,220344900
2023-09-05,188.279999,189.979996,173.539993,179.360001,178.895737,364029000
2023-09-12,179.490005,180.130005,173.580002,177.970001,177.509338,411996600
2023-09-19,177.520004,179.699997,173.860001,176.080002,175.624222,276209100
2023-09-26,174.820007,175.199997,167.619995,173.750000,173.300262,291783800
2023-10-03,172.259995,179.050003,170.820007,178.990005,178.526703,250757700
2023-10-10,178.100006,182.339996,176.509995,178.720001,178.257401,251936300
2023-10-17,176.649994,178.419998,169.929993,173.000000,172.552200,291786100
2023-10-24,173.050003,173.669998,165.669998,170.289993,169.849197,281229000
2023-10-31,169.350006,179.429993,167.899994,179.229996,178.766068,322720700
2023-11-07,179.179993,186.570007,178.970001,184.800003,184.321655,283394700
2023-11-14,187.699997,191.910004,186.300003,191.449997,191.206009,265739600
2023-11-21,191.410004,192.929993,188.899994,189.789993,189.548126,142353100
2023-11-28,189.779999,192.089996,187.449997,189.429993,189.188583,219292800
2023-12-05,190.210007,195.990005,190.179993,193.179993,192.933807,269516800
2023-12-12,193.080002,199.619995,191.720001,195.889999,195.640350,373941300
2023-12-19,196.160004,197.679993,192.970001,193.600006,193.353287,176562200
2023-12-26,193.610001,194.660004,191.089996,192.529999,192.284637,153685700
2024-01-02,187.149994,188.440002,180.169998,185.559998,185.323517,334334600
2024-01-09,183.919998,187.050003,182.729996,185.919998,185.683060,179207800
2024-01-16,182.160004,195.330002,180.300003,193.889999,193.642899,319801100
2024-01-23,195.020004,196.380005,189.580002,191.729996,191.485657,242548600
2024-01-30,190.940002,191.800003,179.250000,187.679993,187.440811,348399400
2024-02-06,186.860001,191.050003,186.770004,187.149994,186.911484,224828900
2024-02-13,185.770004,186.210007,182.440002,184.149994,184.149994,111045400
2024-02-14,185.320007,185.529999,182.440002,184.149994,184.149994,53659556
